"","age","sum.assured","salary","gender","occ","claim","location","occ.desc"
"4701",39.6911509908303,36000,18000,"M",7,"N","site3","job7"
"4702",37.1209630455772,168000,84000,"F",1,"N","site1","job1"
"4703",54.470678069202,59000,29500,"M",10,"N","site3","job10"
"4704",34.3225808815959,73000,36500,"F",3,"N","site2","job3"
"4705",42.803917658435,45000,22500,"F",12,"N","site1","job12"
"4706",34.9535905598713,78000,39000,"F",5,"N","site1","job5"
"4707",28.8378643994669,36000,18000,"M",10,"N","site3","job10"
"4708",45.0910982342762,242000,121000,"F",1,"N","site1","job1"
"4709",27.7318835315455,25000,12500,"F",6,"N","site2","job6"
"4710",52.7525117656088,117000,58500,"F",7,"N","site1","job7"
"4711",33.8421908157208,78000,39000,"M",3,"N","site3","job3"
"4712",37.7903475176955,39000,19500,"M",6,"N","site3","job6"
"4713",33.6609209040533,11000,5500,"F",12,"N","site3","job12"
"4714",41.5605276085856,114000,57000,"M",1,"N","site2","job1"
"4715",37.8214809684986,76000,38000,"M",8,"N","site3","job8"
"4716",51.9983862718129,76000,38000,"M",12,"N","site3","job12"
"4717",37.0733391965709,66000,33000,"F",9,"N","site2","job9"
"4718",45.2504665174222,129000,64500,"F",9,"N","site2","job9"
"4719",34.5425108770277,45000,22500,"F",7,"N","site2","job7"
"4720",28.7652155350865,51000,25500,"F",5,"N","site2","job5"
"4721",30.5244817123506,43000,21500,"M",1,"N","site2","job1"
"4722",38.3107623968866,276000,138000,"M",1,"N","site1","job1"
"4723",48.8987954047062,110000,55000,"F",9,"N","site1","job9"
"4724",33.7651290015487,40000,20000,"F",8,"N","site2","job8"
"4725",37.9219954826561,76000,38000,"F",3,"N","site2","job3"
"4726",37.4366706239046,37000,18500,"M",7,"N","site3","job7"
"4727",43.0446947270622,126000,63000,"F",6,"N","site1","job6"
"4728",46.4813207643355,130000,65000,"M",1,"N","site1","job1"
"4729",43.7923921534996,52000,26000,"M",5,"N","site3","job5"
"4730",35.9093311259859,10000,5000,"M",12,"N","site3","job12"
"4731",29.316140124379,16000,8000,"M",10,"N","site3","job10"
"4732",39.5615064908447,37000,18500,"F",7,"N","site2","job7"
"4733",37.7159643785731,80000,40000,"M",7,"N","site3","job7"
"4734",39.2027139654532,22000,11000,"F",12,"N","site2","job12"
"4735",31.1278082832247,27000,13500,"F",2,"N","site2","job2"
"4736",28.516815643891,70000,35000,"F",6,"N","site2","job6"
"4737",41.2966529416852,32000,16000,"M",4,"N","site3","job4"
"4738",37.0629473105166,87000,43500,"M",12,"N","site3","job12"
"4739",35.1092971339777,34000,17000,"M",1,"N","site2","job1"
"4740",45.3490719061221,41000,20500,"F",12,"N","site2","job12"
"4741",38.5240945278921,96000,48000,"F",2,"N","site2","job2"
"4742",33.0447310914019,50000,25000,"M",12,"N","site3","job12"
"4743",50.2629771396787,80000,40000,"F",12,"N","site2","job12"
"4744",34.337501980152,31000,15500,"F",8,"N","site3","job8"
"4745",40.6039555276284,41000,20500,"M",1,"N","site2","job1"
"4746",39.1243911157057,234000,117000,"F",1,"N","site1","job1"
"4747",51.9816513287688,135000,67500,"M",1,"N","site1","job1"
"4748",31.3991864054192,31000,15500,"F",6,"N","site3","job6"
"4749",48.4159410206823,85000,42500,"M",6,"N","site2","job6"
"4750",41.1178171521115,40000,20000,"F",12,"N","site2","job12"
"4751",37.2224961009404,312000,156000,"F",1,"N","site1","job1"
"4752",40.6459254004586,47000,23500,"F",9,"N","site2","job9"
"4753",32.8201254213497,51000,25500,"F",7,"N","site2","job7"
"4754",41.4625281324195,62000,31000,"M",11,"N","site3","job11"
"4755",39.5642253664176,36000,18000,"M",9,"N","site3","job9"
"4756",46.7409207740303,226000,113000,"F",10,"N","site2","job10"
"4757",39.110112581872,26000,13000,"M",11,"N","site3","job11"
"4758",34.0222838904075,33000,16500,"F",8,"N","site2","job8"
"4759",28.8272580018867,29000,14500,"M",1,"N","site3","job1"
"4760",45.2911330284966,107000,53500,"M",1,"N","site2","job1"
"4761",33.2766346453111,21000,10500,"M",12,"N","site3","job12"
"4762",46.0218536139011,106000,53000,"M",12,"N","site3","job12"
"4763",43.1399078768232,104000,52000,"M",2,"N","site2","job2"
"4764",43.8308079082876,65000,32500,"M",2,"N","site2","job2"
"4765",34.5540527513019,41000,20500,"M",7,"N","site3","job7"
"4766",40.0633261298099,33000,16500,"F",7,"N","site2","job7"
"4767",41.3759535623486,49000,24500,"M",7,"N","site3","job7"
"4768",46.9125400823417,145000,72500,"F",1,"N","site1","job1"
"4769",54.504867635418,111000,55500,"M",12,"N","site2","job12"
"4770",53.9611400257772,226000,113000,"M",1,"N","site1","job1"
"4771",36.5956754704006,88000,44000,"F",7,"N","site2","job7"
"4772",31.706660686818,23000,11500,"M",12,"N","site3","job12"
"4773",32.7224069987169,64000,32000,"M",1,"N","site2","job1"
"4774",42.5039933907138,206000,103000,"M",1,"N","site1","job1"
"4775",35.1638362330818,54000,27000,"M",9,"N","site3","job9"
"4776",29.241289238243,40000,20000,"M",2,"N","site3","job2"
"4777",33.8952493203294,16000,8000,"M",9,"N","site3","job9"
"4778",39.2771566149765,87000,43500,"F",6,"N","site1","job6"
"4779",37.1971607204764,66000,33000,"M",3,"N","site3","job3"
"4780",47.573943409053,33000,16500,"M",12,"N","site3","job12"
"4781",38.7059481401433,63000,31500,"M",6,"N","site3","job6"
"4782",36.6140406123703,59000,29500,"F",5,"N","site2","job5"
"4783",32.4325796332514,43000,21500,"F",12,"N","site3","job12"
"4784",38.8448737442639,131000,65500,"M",1,"N","site2","job1"
"4785",45.1530932364311,84000,42000,"M",1,"N","site2","job1"
"4786",35.504911368457,26000,13000,"F",1,"N","site2","job1"
"4787",44.72790561671,144000,72000,"M",6,"N","site2","job6"
"4788",38.5450393209583,30000,15000,"M",12,"N","site3","job12"
"4789",31.1204515002602,29000,14500,"M",8,"N","site3","job8"
"4790",35.9112793319694,115000,57500,"F",1,"N","site1","job1"
"4791",34.6973113219937,91000,45500,"M",2,"N","site3","job2"
"4792",38.3562405180934,74000,37000,"M",9,"N","site3","job9"
"4793",38.6827379353017,21000,10500,"F",9,"N","site2","job9"
"4794",39.2416482734776,68000,34000,"F",4,"N","site2","job4"
"4795",28.444646381121,6000,3000,"F",12,"N","site3","job12"
"4796",40.5731558280922,38000,19000,"F",9,"N","site2","job9"
"4797",31.1169461550542,24000,12000,"F",12,"N","site2","job12"
"4798",36.5856102784679,27000,13500,"M",7,"N","site3","job7"
"4799",47.844469567491,40000,20000,"M",12,"N","site3","job12"
"4800",38.0798335246468,65000,32500,"F",3,"N","site1","job3"
"4801",50.0674357505609,50000,25000,"M",2,"N","site2","job2"
"4802",42.7441186249409,47000,23500,"M",7,"N","site2","job7"
"4803",46.9372225641716,57000,28500,"M",7,"N","site3","job7"
"4804",43.5503648655705,172000,86000,"F",1,"N","site1","job1"
"4805",35.0356685101115,39000,19500,"M",6,"N","site3","job6"
"4806",26.048736887922,17000,8500,"M",1,"N","site3","job1"
"4807",48.8395613556134,70000,35000,"M",4,"N","site3","job4"
"4808",43.5968542881808,69000,34500,"M",1,"N","site2","job1"
"4809",45.9434527205338,77000,38500,"M",9,"N","site2","job9"
"4810",47.0486463574039,369000,184500,"M",1,"N","site2","job1"
"4811",40.8559048573697,77000,38500,"M",12,"N","site3","job12"
"4812",25.9479607500934,20000,10000,"M",9,"N","site3","job9"
"4813",46.8902022368194,107000,53500,"M",8,"N","site3","job8"
"4814",31.8148503842666,67000,33500,"M",5,"N","site2","job5"
"4815",35.859310966122,65000,32500,"M",1,"N","site2","job1"
"4816",46.6881803241516,85000,42500,"M",1,"N","site2","job1"
"4817",34.0873030832913,50000,25000,"M",4,"N","site2","job4"
"4818",23.6760524295895,33000,16500,"F",5,"N","site2","job5"
"4819",40.8049922920524,24000,12000,"M",10,"N","site3","job10"
"4820",40.027627126229,28000,14000,"M",12,"N","site3","job12"
"4821",44.8207818849814,23000,11500,"M",12,"N","site3","job12"
"4822",47.7406134293501,46000,23000,"M",12,"N","site2","job12"
"4823",33.49525974079,24000,12000,"M",12,"N","site3","job12"
"4824",45.2401205568293,58000,29000,"F",1,"N","site1","job1"
"4825",48.0477629981709,79000,39500,"F",9,"N","site2","job9"
"4826",39.661119621287,19000,9500,"F",6,"N","site2","job6"
"4827",38.0990482373817,9000,4500,"F",9,"N","site2","job9"
"4828",41.3425166075989,82000,41000,"F",6,"N","site2","job6"
"4829",35.3820465135534,34000,17000,"M",7,"N","site3","job7"
"4830",33.6592680237961,96000,48000,"M",2,"N","site2","job2"
"4831",49.2493270426799,91000,45500,"F",12,"N","site2","job12"
"4832",46.5947313061706,83000,41500,"M",5,"N","site2","job5"
"4833",42.1954352018844,54000,27000,"F",9,"N","site1","job9"
"4834",44.2606578012806,32000,16000,"F",11,"N","site2","job11"
"4835",39.1979045428661,171000,85500,"F",12,"N","site1","job12"
"4836",40.9456262476796,115000,57500,"M",1,"N","site2","job1"
"4837",37.1717552759685,20000,10000,"M",9,"N","site3","job9"
"4838",47.3566442662379,1e+05,50000,"F",7,"N","site1","job7"
"4839",36.0690478978997,45000,22500,"M",6,"N","site3","job6"
"4840",43.7732183075762,38000,19000,"F",12,"N","site2","job12"
"4841",39.7689422744408,43000,21500,"M",12,"N","site3","job12"
"4842",46.0239099804004,40000,20000,"F",8,"N","site2","job8"
"4843",39.9445318280271,79000,39500,"M",6,"N","site2","job6"
"4844",38.7622662590099,53000,26500,"M",11,"N","site3","job11"
"4845",44.1092844783545,70000,35000,"F",12,"N","site1","job12"
"4846",46.1968156710664,164000,82000,"F",6,"N","site1","job6"
"4847",47.5909178378574,119000,59500,"F",1,"N","site1","job1"
"4848",36.8263542850414,70000,35000,"F",7,"N","site2","job7"
"4849",40.2012299214719,44000,22000,"M",5,"N","site3","job5"
"4850",32.8302893532568,48000,24000,"F",12,"N","site3","job12"
"4851",39.0025397995572,76000,38000,"F",1,"N","site1","job1"
"4852",43.1175335510533,167000,83500,"M",1,"N","site2","job1"
"4853",45.7446089630082,46000,23000,"M",12,"N","site3","job12"
"4854",35.624546777119,169000,84500,"F",1,"N","site1","job1"
"4855",33.3461306045326,40000,20000,"M",1,"N","site3","job1"
"4856",39.8423596280581,60000,30000,"M",1,"N","site2","job1"
"4857",45.7406794380026,93000,46500,"M",5,"N","site2","job5"
"4858",53.0713104689933,96000,48000,"M",4,"N","site2","job4"
"4859",41.4306933126313,66000,33000,"M",12,"N","site3","job12"
"4860",33.6338196368048,54000,27000,"F",5,"N","site1","job5"
"4861",35.8749159698553,27000,13500,"M",7,"N","site3","job7"
"4862",34.4625820073236,37000,18500,"M",6,"N","site3","job6"
"4863",41.0053222220219,14000,7000,"F",12,"N","site3","job12"
"4864",32.1622379258052,37000,18500,"M",9,"N","site3","job9"
"4865",43.4421695804433,40000,20000,"M",8,"N","site3","job8"
"4866",41.9680251911702,80000,40000,"M",1,"N","site2","job1"
"4867",37.4618293229416,21000,10500,"F",12,"N","site3","job12"
"4868",48.2024495880786,168000,84000,"M",2,"N","site1","job2"
"4869",33.1229411229136,31000,15500,"F",4,"N","site2","job4"
"4870",39.326293222129,59000,29500,"M",1,"N","site2","job1"
"4871",47.7159102432107,135000,67500,"F",6,"N","site1","job6"
"4872",36.893417031781,40000,20000,"F",12,"N","site3","job12"
"4873",42.9286637280177,34000,17000,"M",12,"N","site3","job12"
"4874",46.7873599533072,66000,33000,"M",3,"N","site2","job3"
"4875",37.9597295779081,34000,17000,"M",2,"N","site3","job2"
"4876",35.8409145485316,31000,15500,"M",4,"N","site3","job4"
"4877",36.6431626648343,39000,19500,"M",7,"N","site3","job7"
"4878",37.2950185981775,32000,16000,"F",12,"N","site3","job12"
"4879",35.2256511153388,26000,13000,"M",6,"N","site3","job6"
"4880",30.8424131042101,12000,6000,"M",12,"N","site3","job12"
"4881",39.3673289560185,91000,45500,"M",5,"N","site2","job5"
"4882",50.0154548420356,73000,36500,"M",1,"N","site2","job1"
"4883",41.8781547239945,91000,45500,"F",6,"N","site2","job6"
"4884",33.562773424956,28000,14000,"M",8,"N","site3","job8"
"4885",46.567377884551,59000,29500,"M",12,"N","site3","job12"
"4886",30.8979789766609,56000,28000,"F",11,"N","site3","job11"
"4887",37.031038775995,61000,30500,"F",7,"N","site1","job7"
"4888",37.3510601583288,83000,41500,"M",1,"N","site2","job1"
"4889",41.4448049195238,41000,20500,"M",12,"N","site3","job12"
"4890",46.0948674041619,64000,32000,"M",6,"N","site2","job6"
"4891",31.974712433943,37000,18500,"F",12,"N","site3","job12"
"4892",47.5221896179857,72000,36000,"F",3,"N","site1","job3"
"4893",32.6102159649027,30000,15000,"F",12,"N","site3","job12"
"4894",55.9520273427171,60000,30000,"M",5,"Y","site3","job5"
"4895",42.948379068911,68000,34000,"M",12,"N","site3","job12"
"4896",43.3889525493536,171000,85500,"F",9,"N","site2","job9"
"4897",38.4596787379382,38000,19000,"F",10,"N","site2","job10"
"4898",33.3637827466388,62000,31000,"F",2,"N","site2","job2"
"4899",40.3638024928998,51000,25500,"M",7,"N","site3","job7"
"4900",39.9939307377232,79000,39500,"M",7,"N","site3","job7"
"4901",39.9230406126516,23000,11500,"M",2,"N","site2","job2"
"4902",49.7718159944549,113000,56500,"M",6,"N","site2","job6"
"4903",44.0623865251291,62000,31000,"F",3,"N","site1","job3"
"4904",30.1027119930026,20000,10000,"F",9,"N","site3","job9"
"4905",39.8770165865244,17000,8500,"M",12,"N","site3","job12"
"4906",38.5203478632289,54000,27000,"M",4,"N","site2","job4"
"4907",33.7158227258212,25000,12500,"F",5,"N","site2","job5"
"4908",31.7938432125292,32000,16000,"M",6,"N","site3","job6"
"4909",32.3339468609171,61000,30500,"M",1,"N","site2","job1"
"4910",45.2577143042512,33000,16500,"M",3,"N","site2","job3"
"4911",41.4187368087361,65000,32500,"M",1,"N","site3","job1"
"4912",40.5978863808826,42000,21000,"F",12,"N","site2","job12"
"4913",36.8061970847435,93000,46500,"M",1,"N","site2","job1"
"4914",45.0691106308128,33000,16500,"M",12,"N","site3","job12"
"4915",36.3971620257306,31000,15500,"M",7,"N","site3","job7"
"4916",40.7557625878241,57000,28500,"M",4,"N","site3","job4"
"4917",35.6749911118451,56000,28000,"F",1,"N","site1","job1"
"4918",43.4267411663965,59000,29500,"M",2,"N","site3","job2"
"4919",29.1349197271019,32000,16000,"M",1,"N","site3","job1"
"4920",39.5113330375907,71000,35500,"F",10,"N","site1","job10"
"4921",37.2843586807816,27000,13500,"M",2,"N","site2","job2"
"4922",30.1284411246064,25000,12500,"F",7,"N","site2","job7"
"4923",43.0700836251608,261000,130500,"M",1,"N","site2","job1"
"4924",36.3127531409484,31000,15500,"F",12,"N","site3","job12"
"4925",34.447137118076,23000,11500,"M",9,"N","site3","job9"
"4926",37.7491579718331,40000,20000,"M",4,"N","site3","job4"
"4927",37.3534519545645,110000,55000,"M",2,"N","site3","job2"
"4928",43.576394605557,49000,24500,"F",12,"N","site1","job12"
"4929",40.1340436435914,54000,27000,"M",8,"N","site3","job8"
"4930",40.9086638623182,127000,63500,"M",1,"N","site2","job1"
"4931",35.5526935169161,55000,27500,"M",7,"N","site3","job7"
"4932",37.0933885888911,23000,11500,"F",12,"N","site3","job12"
"4933",45.4101876574093,52000,26000,"F",12,"N","site2","job12"
"4934",49.3689204074563,145000,72500,"F",6,"N","site1","job6"
"4935",28.8554873270166,47000,23500,"F",7,"N","site2","job7"
"4936",37.790701507884,93000,46500,"F",6,"N","site1","job6"
"4937",39.8409070114322,83000,41500,"M",12,"N","site3","job12"
"4938",37.9410412984077,19000,9500,"M",12,"N","site3","job12"
"4939",35.0716834833491,39000,19500,"F",12,"N","site3","job12"
"4940",40.1365148730078,68000,34000,"F",7,"N","site1","job7"
"4941",43.0638522693297,172000,86000,"M",1,"N","site1","job1"
"4942",36.629906152031,40000,20000,"M",9,"N","site3","job9"
"4943",35.2426797565129,32000,16000,"M",3,"N","site3","job3"
"4944",36.5616894482864,31000,15500,"F",12,"N","site3","job12"
"4945",37.2672756337989,71000,35500,"F",3,"N","site2","job3"
"4946",31.9575627621882,123000,61500,"F",5,"N","site2","job5"
"4947",48.2971798656861,57000,28500,"M",12,"N","site2","job12"
"4948",37.2475066410968,71000,35500,"M",3,"N","site2","job3"
"4949",51.2898551827243,110000,55000,"M",1,"N","site1","job1"
"4950",50.2914752334426,104000,52000,"M",5,"N","site2","job5"
"4951",36.910177764712,1e+05,50000,"M",1,"N","site3","job1"
"4952",42.5252947401425,120000,60000,"F",1,"N","site1","job1"
"4953",44.9790050668938,61000,30500,"M",3,"N","site2","job3"
"4954",37.0749303088963,26000,13000,"F",9,"N","site3","job9"
"4955",38.9737253870945,94000,47000,"F",4,"N","site1","job4"
"4956",42.4279728961806,117000,58500,"F",3,"N","site1","job3"
"4957",47.7741998917476,97000,48500,"M",6,"N","site2","job6"
"4958",26.1971594189758,14000,7000,"M",9,"N","site3","job9"
"4959",36.1352324616553,47000,23500,"F",12,"N","site2","job12"
"4960",45.1343419852611,108000,54000,"M",1,"N","site2","job1"
"4961",38.0704393971083,48000,24000,"F",9,"N","site1","job9"
"4962",37.9439950205403,81000,40500,"M",2,"N","site3","job2"
"4963",33.5395977894905,14000,7000,"M",7,"N","site3","job7"
"4964",40.627333796503,39000,19500,"M",1,"N","site3","job1"
"4965",35.8794570452815,45000,22500,"M",1,"N","site1","job1"
"4966",49.0324452686875,49000,24500,"F",12,"N","site2","job12"
"4967",36.9570967520681,45000,22500,"F",6,"N","site2","job6"
"4968",32.1602044871678,84000,42000,"F",1,"N","site1","job1"
"4969",38.2938332005656,78000,39000,"M",12,"N","site3","job12"
"4970",47.1077367210237,46000,23000,"M",10,"N","site2","job10"
"4971",33.7242607361851,19000,9500,"F",12,"N","site3","job12"
"4972",41.4218826386257,66000,33000,"F",6,"N","site1","job6"
"4973",33.6564001768198,68000,34000,"M",3,"N","site3","job3"
"4974",40.9002897308012,50000,25000,"F",12,"N","site2","job12"
"4975",33.7893570290569,73000,36500,"M",1,"N","site2","job1"
"4976",33.5430118391714,63000,31500,"F",4,"N","site1","job4"
"4977",33.8238495846214,40000,20000,"M",7,"N","site3","job7"
"4978",30.3318682107938,24000,12000,"M",1,"N","site3","job1"
"4979",40.0839424416759,75000,37500,"F",10,"N","site2","job10"
"4980",41.1897048464913,111000,55500,"F",4,"N","site1","job4"
"4981",25.7711470775427,39000,19500,"F",5,"N","site3","job5"
"4982",43.3634192769238,120000,60000,"M",1,"N","site2","job1"
"4983",34.6889674554114,33000,16500,"M",7,"N","site3","job7"
"4984",37.065764493265,241000,120500,"M",1,"N","site1","job1"
"4985",49.5211556846531,189000,94500,"M",8,"N","site2","job8"
"4986",40.8535349635856,44000,22000,"M",4,"N","site2","job4"
"4987",27.3949267999421,14000,7000,"M",12,"N","site3","job12"
"4988",44.2583182078303,106000,53000,"F",1,"N","site1","job1"
"4989",40.8855758554583,39000,19500,"F",7,"N","site2","job7"
"4990",36.3795623955315,62000,31000,"M",1,"N","site2","job1"
"4991",46.8135566171591,136000,68000,"F",12,"N","site1","job12"
"4992",48.5931470421118,106000,53000,"M",7,"N","site2","job7"
"4993",42.1885721787116,139000,69500,"F",1,"N","site1","job1"
"4994",34.117771424463,157000,78500,"F",1,"N","site1","job1"
"4995",48.9527736512491,91000,45500,"M",12,"N","site2","job12"
"4996",45.5173632205823,209000,104500,"M",2,"N","site2","job2"
"4997",43.3347617018949,79000,39500,"M",1,"N","site2","job1"
"4998",42.9710050164793,38000,19000,"M",12,"N","site3","job12"
"4999",37.5344287998594,61000,30500,"F",7,"N","site1","job7"
"5000",33.4006145653905,12000,6000,"M",6,"N","site3","job6"
"5001",44.2077034798811,149000,74500,"M",1,"N","site2","job1"
"5002",35.8442290397192,21000,10500,"M",9,"N","site3","job9"
"5003",37.2586305035153,85000,42500,"F",7,"N","site2","job7"
"5004",28.7967005553987,12000,6000,"M",9,"N","site3","job9"
"5005",45.1982456292572,38000,19000,"F",12,"N","site2","job12"
"5006",49.4204129509622,121000,60500,"M",7,"N","site2","job7"
"5007",50.6424123173384,146000,73000,"M",1,"N","site2","job1"
"5008",40.9470627406317,92000,46000,"M",3,"N","site2","job3"
"5009",57.4936283079115,506000,253000,"M",7,"N","site1","job7"
"5010",47.5294237599816,38000,19000,"M",4,"N","site2","job4"
"5011",44.6630761977045,52000,26000,"F",10,"N","site2","job10"
"5012",40.238097673539,92000,46000,"F",6,"N","site2","job6"
"5013",56.2609271431574,119000,59500,"M",3,"N","site1","job3"
"5014",36.1295616989536,54000,27000,"F",3,"N","site2","job3"
"5015",29.0732355515448,32000,16000,"M",6,"N","site3","job6"
"5016",34.4737609166775,62000,31000,"M",6,"N","site2","job6"
"5017",26.4368506013436,31000,15500,"M",9,"N","site3","job9"
"5018",32.0324561027669,32000,16000,"F",8,"N","site3","job8"
"5019",38.7446721157739,68000,34000,"F",5,"N","site1","job5"
"5020",29.1320238383845,36000,18000,"F",1,"N","site1","job1"
"5021",34.4384037815806,56000,28000,"M",1,"N","site3","job1"
"5022",48.2880939805254,1e+05,50000,"M",1,"N","site1","job1"
"5023",40.0272344447773,47000,23500,"F",12,"N","site3","job12"
"5024",51.0517648299371,211000,105500,"M",1,"N","site1","job1"
"5025",40.8028728006664,96000,48000,"F",1,"N","site1","job1"
"5026",55.8081573710496,278000,139000,"F",2,"N","site1","job2"
"5027",39.2756884041498,291000,145500,"F",3,"N","site1","job3"
"5028",48.4078248445703,123000,61500,"M",1,"N","site2","job1"
"5029",34.8807135582664,24000,12000,"F",12,"N","site3","job12"
"5030",36.7815810863209,25000,12500,"M",12,"N","site3","job12"
"5031",43.5582865338715,109000,54500,"M",9,"N","site3","job9"
"5032",37.9486289319559,76000,38000,"M",1,"N","site2","job1"
"5033",36.8199867408623,67000,33500,"M",6,"N","site3","job6"
"5034",43.3854845391189,52000,26000,"M",7,"N","site2","job7"
"5035",48.2516189982743,179000,89500,"M",3,"N","site2","job3"
"5036",51.5028145027848,137000,68500,"M",7,"N","site2","job7"
"5037",40.0289256134154,70000,35000,"M",9,"N","site2","job9"
"5038",40.1188852459143,74000,37000,"M",6,"N","site2","job6"
"5039",39.3249584067166,34000,17000,"M",8,"N","site3","job8"
"5040",38.9609831734431,53000,26500,"F",9,"N","site2","job9"
"5041",48.8039916534493,156000,78000,"M",1,"N","site2","job1"
"5042",47.9713047619173,9000,4500,"F",12,"Y","site3","job12"
"5043",38.6364513135521,82000,41000,"F",9,"N","site1","job9"
"5044",38.9223778789451,44000,22000,"F",9,"N","site2","job9"
"5045",57.7678952890975,353000,176500,"M",2,"N","site1","job2"
"5046",37.5868767882242,87000,43500,"M",4,"N","site2","job4"
"5047",33.9799773597408,16000,8000,"F",12,"N","site3","job12"
"5048",33.5010328339046,52000,26000,"M",5,"N","site2","job5"
"5049",39.2785153016464,362000,181000,"M",1,"N","site1","job1"
"5050",55.3721462687997,158000,79000,"F",12,"N","site1","job12"
"5051",33.8451320532902,31000,15500,"M",12,"N","site3","job12"
"5052",32.4177330538263,192000,96000,"F",3,"N","site1","job3"
"5053",45.9478826420561,161000,80500,"M",1,"N","site3","job1"
"5054",30.3190836007945,40000,20000,"F",6,"N","site3","job6"
"5055",36.3836875617585,35000,17500,"F",12,"N","site3","job12"
"5056",42.0610177128053,37000,18500,"M",12,"N","site3","job12"
"5057",42.9095042869014,52000,26000,"M",6,"N","site3","job6"
"5058",38.2408516433417,29000,14500,"M",12,"N","site3","job12"
"5059",48.1697811393103,22000,11000,"F",12,"N","site2","job12"
"5060",40.9998022544423,55000,27500,"M",6,"N","site3","job6"
"5061",34.1138903688084,40000,20000,"M",9,"N","site3","job9"
"5062",41.3535763736575,37000,18500,"F",12,"N","site2","job12"
"5063",30.7846465652375,22000,11000,"F",12,"N","site3","job12"
"5064",30.7197583063859,26000,13000,"F",9,"N","site2","job9"
"5065",41.9426426651874,121000,60500,"M",1,"N","site2","job1"
"5066",35.953764355071,28000,14000,"M",9,"N","site3","job9"
"5067",38.1279534367287,40000,20000,"M",2,"N","site3","job2"
"5068",38.8371599910925,104000,52000,"F",6,"N","site1","job6"
"5069",46.0007248231454,119000,59500,"F",4,"N","site1","job4"
"5070",36.5914380452759,142000,71000,"M",1,"N","site2","job1"
"5071",27.3176944668451,24000,12000,"M",3,"N","site3","job3"
"5072",34.2264588126625,44000,22000,"M",4,"N","site2","job4"
"5073",37.6051937420348,35000,17500,"F",12,"N","site3","job12"
"5074",39.9824199424376,160000,80000,"M",1,"N","site2","job1"
"5075",43.810189165442,51000,25500,"M",7,"N","site3","job7"
"5076",32.0009285774687,28000,14000,"M",6,"N","site3","job6"
"5077",37.0781043444788,9000,4500,"M",12,"N","site3","job12"
"5078",43.1850765648428,23000,11500,"F",12,"N","site3","job12"
"5079",40.0473399334459,77000,38500,"F",7,"N","site2","job7"
"5080",37.8191398796831,19000,9500,"M",12,"N","site3","job12"
"5081",55.7962673989934,76000,38000,"M",6,"N","site2","job6"
"5082",37.6532087714336,96000,48000,"M",1,"N","site2","job1"
"5083",37.1612314986501,63000,31500,"F",7,"N","site1","job7"
"5084",46.7392308286425,70000,35000,"M",6,"N","site2","job6"
"5085",40.8117335267793,53000,26500,"F",12,"N","site2","job12"
"5086",40.4367157841787,53000,26500,"M",12,"N","site3","job12"
"5087",31.4382462884126,43000,21500,"M",6,"N","site3","job6"
"5088",30.5450954548829,21000,10500,"F",12,"N","site3","job12"
"5089",45.761451832916,61000,30500,"F",9,"N","site1","job9"
"5090",33.469517034419,40000,20000,"F",11,"N","site2","job11"
"5091",38.761012572433,102000,51000,"M",5,"N","site2","job5"
"5092",48.2798444265289,122000,61000,"F",9,"N","site1","job9"
"5093",34.4319618738781,40000,20000,"M",3,"N","site3","job3"
"5094",46.029624801725,68000,34000,"F",12,"N","site2","job12"
"5095",37.8695043254636,184000,92000,"F",1,"N","site1","job1"
"5096",38.8953668713363,70000,35000,"M",7,"N","site3","job7"
"5097",51.5065895334678,88000,44000,"M",3,"N","site2","job3"
"5098",41.453070334927,66000,33000,"M",4,"N","site2","job4"
"5099",42.1273108475876,87000,43500,"F",12,"N","site2","job12"
"5100",44.6877793237249,78000,39000,"F",1,"N","site1","job1"
"5101",40.8456827162979,47000,23500,"F",12,"N","site2","job12"
"5102",42.5798789443203,149000,74500,"M",1,"N","site1","job1"
"5103",40.0062893201723,95000,47500,"M",1,"N","site2","job1"
"5104",39.8139141718974,36000,18000,"F",6,"N","site2","job6"
"5105",36.6293008279849,93000,46500,"F",6,"N","site1","job6"
"5106",42.6786899898644,104000,52000,"F",1,"N","site1","job1"
"5107",32.4430652113369,17000,8500,"M",12,"N","site3","job12"
"5108",33.1087202788223,60000,30000,"M",1,"N","site3","job1"
"5109",38.1441448105288,21000,10500,"F",12,"N","site3","job12"
"5110",55.92519117525,70000,35000,"M",12,"Y","site3","job12"
"5111",38.6147920122041,18000,9000,"F",12,"N","site2","job12"
"5112",40.8680671223734,109000,54500,"M",6,"N","site2","job6"
"5113",54.9254845425016,85000,42500,"M",12,"N","site3","job12"
"5114",42.2717934480979,34000,17000,"F",12,"N","site2","job12"
"5115",38.6639154657927,40000,20000,"F",3,"N","site1","job3"
"5116",32.4928503217452,112000,56000,"F",3,"N","site2","job3"
"5117",41.7514203328599,93000,46500,"M",1,"N","site2","job1"
"5118",48.0209726334653,101000,50500,"M",1,"N","site1","job1"
"5119",50.4181055590614,211000,105500,"F",6,"N","site1","job6"
"5120",29.8283217496329,13000,6500,"M",7,"N","site3","job7"
"5121",47.3684225198678,86000,43000,"M",6,"N","site2","job6"
"5122",30.7276081010167,47000,23500,"F",7,"N","site3","job7"
"5123",40.6299295414346,91000,45500,"F",7,"N","site2","job7"
"5124",37.1643259652681,57000,28500,"M",7,"N","site2","job7"
